Date,Vendor,Vendor Location,Spend Category,"""Spend Amount $""",Index,Spend Amount
8/29/2019 12:00:00 AM,David Spencer Ltd.,Kansas,Licenses,Spend Amount $,23378,89.578338122
8/29/2019 12:00:00 AM,DCP Research,Kansas,People Expenses,Spend Amount $,23379,744.363451620
8/29/2019 12:00:00 AM,Gate,Texas,Cars,Spend Amount $,23380,7.882105263
8/29/2019 12:00:00 AM,Gate,Texas,Consulting,Spend Amount $,23381,474.402514245
8/29/2019 12:00:00 AM,Gate,Texas,Gas,Spend Amount $,23382,290.877674561
8/29/2019 12:00:00 AM,Gate,Texas,Licenses,Spend Amount $,23383,2696.106787788
8/29/2019 12:00:00 AM,Gate,Texas,Marketing,Spend Amount $,23384,6022.028217625
8/29/2019 12:00:00 AM,Gate,Texas,Raw Material,Spend Amount $,23385,1212.872205128
8/29/2019 12:00:00 AM,Gate,Texas,Travel,Spend Amount $,23386,0.775836240
8/29/2019 12:00:00 AM,Gate,Texas,Wages,Spend Amount $,23387,1083.252355852
8/29/2019 12:00:00 AM,K International,Texas,Buy- Products,Spend Amount $,23388,34.979796869
8/29/2019 12:00:00 AM,Kazinformcom,New York,Wages,Spend Amount $,23389,8747.459457992
8/29/2019 12:00:00 AM,MATRIX,Minnesota,Electricity,Spend Amount $,23390,3410.977168682
8/29/2019 12:00:00 AM,NACSCORP,Texas,Buy- Products,Spend Amount $,23391,44.274689220
8/29/2019 12:00:00 AM,Pacific Voice,New York,Buy- Products,Spend Amount $,23392,3355.104357536
8/29/2019 12:00:00 AM,Pacific Voice,New York,Infrastructure,Spend Amount $,23393,3396.852244522
8/29/2019 12:00:00 AM,Pacific Voice,New York,Marketing,Spend Amount $,23394,49676.448689480
8/29/2019 12:00:00 AM,Pacific Voice,New York,People Expenses,Spend Amount $,23395,3959.383682470
8/29/2019 12:00:00 AM,Pacific Voice,New York,Wages,Spend Amount $,23396,3220.069025579
8/29/2019 12:00:00 AM,PacificServ,Texas,Gas,Spend Amount $,23397,4644.572536514
8/29/2019 12:00:00 AM,Ra Co Amo,New York,Buy- Products,Spend Amount $,23398,2.506481146
8/29/2019 12:00:00 AM,Ready-to-Run,Minnesota,Wages,Spend Amount $,23399,220.436294859
8/29/2019 12:00:00 AM,Robust Code,New York,Electricity,Spend Amount $,23400,191.307166740
8/29/2019 12:00:00 AM,Robust Code,New York,Raw Material,Spend Amount $,23401,157.618116837
8/29/2019 12:00:00 AM,Salamander Junction,Texas,Licenses,Spend Amount $,23402,1015.307967216
8/29/2019 12:00:00 AM,Sifton Properties Limited,Minnesota,Outsourcing,Spend Amount $,23403,11698.626550623
8/29/2019 12:00:00 AM,Tampere,Texas,Cars,Spend Amount $,23404,4.695229316
8/29/2019 12:00:00 AM,Tampere,Texas,Licenses,Spend Amount $,23405,67.005230400
8/29/2019 12:00:00 AM,Tampere,Texas,People Expenses,Spend Amount $,23406,34.387431786
8/29/2019 12:00:00 AM,Tampere,Texas,Raw Material,Spend Amount $,23407,239.239978413
8/29/2019 12:00:00 AM,Tampere,Texas,Travel,Spend Amount $,23408,28.318918919
8/29/2019 12:00:00 AM,Tandy Corporation,Texas,Marketing,Spend Amount $,23409,22.053793783
8/29/2019 12:00:00 AM,Team Financial Management Systems,New York,Marketing,Spend Amount $,23410,660.298089238
8/29/2019 12:00:00 AM,United States (USIT),New York,Electricity,Spend Amount $,23411,282.402611990
8/29/2019 12:00:00 AM,United States (USIT),New York,Licenses,Spend Amount $,23412,156.545555961
8/29/2019 12:00:00 AM,ValiCert,New York,Electricity,Spend Amount $,23413,191.460350329
8/30/2019 12:00:00 AM,David Spencer Ltd.,Kansas,Licenses,Spend Amount $,23414,582.978260870
8/30/2019 12:00:00 AM,DCP Research,Kansas,Marketing,Spend Amount $,23415,76.977151857
8/30/2019 12:00:00 AM,DCP Research,Kansas,People Expenses,Spend Amount $,23416,148.449541961
8/30/2019 12:00:00 AM,"Miles Laboratories, Inc.",Minnesota,Cars,Spend Amount $,23417,410.648484848
8/30/2019 12:00:00 AM,"Miles Laboratories, Inc.",Minnesota,People Expenses,Spend Amount $,23418,2574.217908723
8/30/2019 12:00:00 AM,Pacific Voice,New York,Buy- Products,Spend Amount $,23419,37239.032504207
8/30/2019 12:00:00 AM,Pacific Voice,New York,Cars,Spend Amount $,23420,16975.381191810
8/30/2019 12:00:00 AM,Pacific Voice,New York,Consulting,Spend Amount $,23421,6264.807096433
8/30/2019 12:00:00 AM,Pacific Voice,New York,Gas,Spend Amount $,23422,45756.443110544
8/30/2019 12:00:00 AM,Pacific Voice,New York,Infrastructure,Spend Amount $,23423,15528.513695851
8/30/2019 12:00:00 AM,Pacific Voice,New York,Licenses,Spend Amount $,23424,38051.557854763
8/30/2019 12:00:00 AM,Pacific Voice,New York,Marketing,Spend Amount $,23425,16627.603643770
8/30/2019 12:00:00 AM,Pacific Voice,New York,Outsourcing,Spend Amount $,23426,6814.298207168
8/30/2019 12:00:00 AM,Pacific Voice,New York,People Expenses,Spend Amount $,23427,33920.819128621
8/30/2019 12:00:00 AM,Pacific Voice,New York,Raw Material,Spend Amount $,23428,55171.657189286
8/30/2019 12:00:00 AM,Pacific Voice,New York,Wages,Spend Amount $,23429,18157.375799927
8/30/2019 12:00:00 AM,Remedy,Montana,Gas,Spend Amount $,23430,444.996626980
8/30/2019 12:00:00 AM,Robust Code,New York,Buy- Products,Spend Amount $,23431,99.646773332
8/30/2019 12:00:00 AM,Robust Code,New York,Raw Material,Spend Amount $,23432,66.775608338
8/30/2019 12:00:00 AM,Screen Saver.com,Nevada,Consulting,Spend Amount $,23433,28996.446315789
8/30/2019 12:00:00 AM,Screen Saver.com,Nevada,Electricity,Spend Amount $,23434,4915.235885198
8/30/2019 12:00:00 AM,Screen Saver.com,Nevada,Outsourcing,Spend Amount $,23435,53700.912925603
8/30/2019 12:00:00 AM,Screen Saver.com,Nevada,People Expenses,Spend Amount $,23436,125893.181733028
8/30/2019 12:00:00 AM,Tampere,Texas,Licenses,Spend Amount $,23437,26.157765152
8/30/2019 12:00:00 AM,Team Financial Management Systems,New York,Wages,Spend Amount $,23438,20.540632432
8/30/2019 12:00:00 AM,Trend Line Corporation,New York,Electricity,Spend Amount $,23439,127.460862364
8/30/2019 12:00:00 AM,United States (USIT),New York,Raw Material,Spend Amount $,23440,30.271663494
8/30/2019 12:00:00 AM,Venred,Texas,Buy- Products,Spend Amount $,23441,107.865278122
8/30/2019 12:00:00 AM,Venred,Texas,Licenses,Spend Amount $,23442,1277.823982211
8/30/2019 12:00:00 AM,Venred,Texas,People Expenses,Spend Amount $,23443,1138.949482116
8/30/2019 12:00:00 AM,Venred,Texas,Wages,Spend Amount $,23444,841.754088763
8/30/2019 12:00:00 AM,Watcom International,Texas,Administration,Spend Amount $,23445,376.710856275
8/30/2019 12:00:00 AM,Watcom International,Texas,Buy- Products,Spend Amount $,23446,1701.510943310
8/30/2019 12:00:00 AM,Watcom International,Texas,Consulting,Spend Amount $,23447,112.0875
8/30/2019 12:00:00 AM,Watcom International,Texas,Gas,Spend Amount $,23448,107.390704664
8/30/2019 12:00:00 AM,Watcom International,Texas,Licenses,Spend Amount $,23449,330.874816653
8/30/2019 12:00:00 AM,Watcom International,Texas,Marketing,Spend Amount $,23450,714.989848830
8/30/2019 12:00:00 AM,Watcom International,Texas,People Expenses,Spend Amount $,23451,1725.266515775
8/30/2019 12:00:00 AM,Watcom International,Texas,Wages,Spend Amount $,23452,1471.301321966
8/31/2019 12:00:00 AM,DCP Research,Kansas,Wages,Spend Amount $,23453,889.909836643
8/31/2019 12:00:00 AM,Healtheon,Kansas,Marketing,Spend Amount $,23454,2840.511441685
8/31/2019 12:00:00 AM,Karsing,Texas,Licenses,Spend Amount $,23455,252.329554231
8/31/2019 12:00:00 AM,MATRIX,Minnesota,Licenses,Spend Amount $,23456,1414.741071429
8/31/2019 12:00:00 AM,Onestar,Texas,Buy- Products,Spend Amount $,23457,38240.973181947
8/31/2019 12:00:00 AM,Onestar,Texas,Electricity,Spend Amount $,23458,11925.744277969
8/31/2019 12:00:00 AM,Onestar,Texas,Licenses,Spend Amount $,23459,15013.082282734
8/31/2019 12:00:00 AM,Onestar,Texas,Marketing,Spend Amount $,23460,1149.949660322
8/31/2019 12:00:00 AM,Onestar,Texas,Outsourcing,Spend Amount $,23461,4998.913043478
8/31/2019 12:00:00 AM,Onestar,Texas,Raw Material,Spend Amount $,23462,3670.068775291
8/31/2019 12:00:00 AM,Onestar,Texas,Wages,Spend Amount $,23463,13567.357458174
8/31/2019 12:00:00 AM,Pacific Matics,New York,Wages,Spend Amount $,23464,4212.848659004
8/31/2019 12:00:00 AM,Pacific Voice,New York,Marketing,Spend Amount $,23465,4595.660794166
8/31/2019 12:00:00 AM,Pacific Voice,New York,Raw Material,Spend Amount $,23466,4803.146765033
8/31/2019 12:00:00 AM,Pacific Voice,New York,Wages,Spend Amount $,23467,9476.729092776
8/31/2019 12:00:00 AM,Robust Code,New York,Licenses,Spend Amount $,23468,446.544336181
8/31/2019 12:00:00 AM,Screen Saver.com,Nevada,Buy- Products,Spend Amount $,23469,144329.842238557
8/31/2019 12:00:00 AM,Screen Saver.com,Nevada,Cars,Spend Amount $,23470,412273.465737573
8/31/2019 12:00:00 AM,Screen Saver.com,Nevada,Gas,Spend Amount $,23471,64280.914529919
8/31/2019 12:00:00 AM,Screen Saver.com,Nevada,Licenses,Spend Amount $,23472,93633.638918252
8/31/2019 12:00:00 AM,Screen Saver.com,Nevada,Marketing,Spend Amount $,23473,33756.637145168
8/31/2019 12:00:00 AM,Screen Saver.com,Nevada,Raw Material,Spend Amount $,23474,16925.455058824
8/31/2019 12:00:00 AM,Screen Saver.com,Nevada,Salaries,Spend Amount $,23475,54724.480088313
8/31/2019 12:00:00 AM,Screen Saver.com,Nevada,Wages,Spend Amount $,23476,266439.453362501
8/31/2019 12:00:00 AM,SignatureFactory,Minnesota,Marketing,Spend Amount $,23477,30734.262295082
8/31/2019 12:00:00 AM,Tandy Corporation,Texas,Cars,Spend Amount $,23478,952.618544772
8/31/2019 12:00:00 AM,Tandy Corporation,Texas,Gas,Spend Amount $,23479,1962.437497771
8/31/2019 12:00:00 AM,Tandy Corporation,Texas,People Expenses,Spend Amount $,23480,47.992737742
8/31/2019 12:00:00 AM,Team Financial Management Systems,New York,Buy- Products,Spend Amount $,23481,387.172232869
8/31/2019 12:00:00 AM,Team Financial Management Systems,New York,Cars,Spend Amount $,23482,80.114583333
8/31/2019 12:00:00 AM,Team Financial Management Systems,New York,Consulting,Spend Amount $,23483,169.293814433
8/31/2019 12:00:00 AM,Team Financial Management Systems,New York,Electricity,Spend Amount $,23484,504.069536432
8/31/2019 12:00:00 AM,Team Financial Management Systems,New York,Gas,Spend Amount $,23485,591.462170867
8/31/2019 12:00:00 AM,Team Financial Management Systems,New York,Infrastructure,Spend Amount $,23486,61.594515306
8/31/2019 12:00:00 AM,Team Financial Management Systems,New York,Licenses,Spend Amount $,23487,614.884237891
8/31/2019 12:00:00 AM,Team Financial Management Systems,New York,Marketing,Spend Amount $,23488,914.080902139
8/31/2019 12:00:00 AM,Team Financial Management Systems,New York,Raw Material,Spend Amount $,23489,216.267123900
8/31/2019 12:00:00 AM,Team Financial Management Systems,New York,Wages,Spend Amount $,23490,69.592763534
8/31/2019 12:00:00 AM,Trend Line Corporation,New York,Administration,Spend Amount $,23491,572.681383889
8/31/2019 12:00:00 AM,Trend Line Corporation,New York,Buy- Products,Spend Amount $,23492,2055.372470639
8/31/2019 12:00:00 AM,Trend Line Corporation,New York,Cars,Spend Amount $,23493,50.840161097
8/31/2019 12:00:00 AM,Trend Line Corporation,New York,Consulting,Spend Amount $,23494,275.273862187
8/31/2019 12:00:00 AM,Trend Line Corporation,New York,Electricity,Spend Amount $,23495,173.556012270
8/31/2019 12:00:00 AM,Trend Line Corporation,New York,Gas,Spend Amount $,23496,704.220088214
8/31/2019 12:00:00 AM,Trend Line Corporation,New York,Infrastructure,Spend Amount $,23497,0.992230892
8/31/2019 12:00:00 AM,Trend Line Corporation,New York,Licenses,Spend Amount $,23498,1468.669305593
8/31/2019 12:00:00 AM,Trend Line Corporation,New York,Logistics,Spend Amount $,23499,44.616525097
8/31/2019 12:00:00 AM,Trend Line Corporation,New York,Marketing,Spend Amount $,23500,1288.866910974
8/31/2019 12:00:00 AM,Trend Line Corporation,New York,Outsourcing,Spend Amount $,23501,357.626336561
8/31/2019 12:00:00 AM,Trend Line Corporation,New York,People Expenses,Spend Amount $,23502,1058.914410395
8/31/2019 12:00:00 AM,Trend Line Corporation,New York,Raw Material,Spend Amount $,23503,1018.906842300
8/31/2019 12:00:00 AM,Trend Line Corporation,New York,Travel,Spend Amount $,23504,14.296111797
8/31/2019 12:00:00 AM,Trend Line Corporation,New York,Wages,Spend Amount $,23505,1126.109900745
8/31/2019 12:00:00 AM,ValiCert,New York,Buy- Products,Spend Amount $,23506,147.344839049
8/31/2019 12:00:00 AM,ValiCert,New York,Consulting,Spend Amount $,23507,211.385910774
8/31/2019 12:00:00 AM,ValiCert,New York,Licenses,Spend Amount $,23508,136.295199506
8/31/2019 12:00:00 AM,ValiCert,New York,Marketing,Spend Amount $,23509,351.599249185
8/31/2019 12:00:00 AM,Venred,Texas,Buy- Products,Spend Amount $,23510,922.301216984
8/31/2019 12:00:00 AM,Watcom International,Texas,Consulting,Spend Amount $,23511,112.0875
8/31/2019 12:00:00 AM,Watcom International,Texas,Gas,Spend Amount $,23512,188.683134005
8/31/2019 12:00:00 AM,Xilinx,Texas,Marketing,Spend Amount $,23513,494.248822520
8/31/2019 12:00:00 AM,Xilinx,Texas,Raw Material,Spend Amount $,23514,6231.533470384
8/31/2019 12:00:00 AM,Xilinx,Texas,Wages,Spend Amount $,23515,623.969072165
9/1/2019 12:00:00 AM,Aaron D. Meyer & Associates,Alabama,Distribution,Spend Amount $,23516,2625.167207645
9/1/2019 12:00:00 AM,Aaron D. Meyer & Associates,Alabama,People Expenses,Spend Amount $,23517,1132.355392765
9/1/2019 12:00:00 AM,Aaron D. Meyer & Associates,Alabama,Travel,Spend Amount $,23518,2238.544987974
9/1/2019 12:00:00 AM,David Spencer Ltd.,Kansas,People Expenses,Spend Amount $,23519,93.182673790
9/1/2019 12:00:00 AM,DCP Research,Kansas,Buy- Products,Spend Amount $,23520,214.240155989
9/1/2019 12:00:00 AM,Healtheon,Kansas,Travel,Spend Amount $,23521,611.793778507
9/1/2019 12:00:00 AM,Laker Airways,New York,Administration,Spend Amount $,23522,67.6825
9/1/2019 12:00:00 AM,Laker Airways,New York,Buy- Products,Spend Amount $,23523,379.465559617
9/1/2019 12:00:00 AM,Laker Airways,New York,Cars,Spend Amount $,23524,1503.331633024
9/1/2019 12:00:00 AM,Laker Airways,New York,Consulting,Spend Amount $,23525,47.138420186
9/1/2019 12:00:00 AM,Laker Airways,New York,Gas,Spend Amount $,23526,163.252346354
9/1/2019 12:00:00 AM,Laker Airways,New York,Licenses,Spend Amount $,23527,96.139793421
9/1/2019 12:00:00 AM,Laker Airways,New York,People Expenses,Spend Amount $,23528,47.154318808
9/1/2019 12:00:00 AM,Laker Airways,New York,Raw Material,Spend Amount $,23529,1674.576049252
9/1/2019 12:00:00 AM,Laker Airways,New York,Travel,Spend Amount $,23530,20.677010834
9/1/2019 12:00:00 AM,Laker Airways,New York,Wages,Spend Amount $,23531,420.381807870
9/1/2019 12:00:00 AM,"Miles Laboratories, Inc.",Minnesota,Marketing,Spend Amount $,23532,1387.610048049
9/1/2019 12:00:00 AM,"Miles Laboratories, Inc.",Minnesota,Wages,Spend Amount $,23533,697.220878096
9/1/2019 12:00:00 AM,Robust Code,New York,Buy- Products,Spend Amount $,23534,1798.427858622
9/1/2019 12:00:00 AM,Robust Code,New York,Cars,Spend Amount $,23535,8.686278800
9/1/2019 12:00:00 AM,Robust Code,New York,Licenses,Spend Amount $,23536,1497.251944922
9/1/2019 12:00:00 AM,Robust Code,New York,Marketing,Spend Amount $,23537,168.393825256
9/1/2019 12:00:00 AM,Robust Code,New York,Outsourcing,Spend Amount $,23538,136.549103430
9/1/2019 12:00:00 AM,Robust Code,New York,People Expenses,Spend Amount $,23539,233.383056020
9/1/2019 12:00:00 AM,Robust Code,New York,Raw Material,Spend Amount $,23540,401.275345349
9/1/2019 12:00:00 AM,Robust Code,New York,Wages,Spend Amount $,23541,364.467928695
9/1/2019 12:00:00 AM,Screen Saver.com,Nevada,Raw Material,Spend Amount $,23542,11121.152240850
9/1/2019 12:00:00 AM,Sifton Properties Limited,Minnesota,Distribution,Spend Amount $,23543,2379.481176914
9/1/2019 12:00:00 AM,Sifton Properties Limited,Minnesota,Marketing,Spend Amount $,23544,7128.504059992
9/1/2019 12:00:00 AM,Team Financial Management Systems,New York,Buy- Products,Spend Amount $,23545,125.136253763
9/1/2019 12:00:00 AM,Team Financial Management Systems,New York,Cars,Spend Amount $,23546,155.474226804
9/1/2019 12:00:00 AM,Team Financial Management Systems,New York,Gas,Spend Amount $,23547,101.724549005
9/1/2019 12:00:00 AM,Team Financial Management Systems,New York,Infrastructure,Spend Amount $,23548,53.070572842
9/1/2019 12:00:00 AM,Team Financial Management Systems,New York,Marketing,Spend Amount $,23549,879.684789251
9/1/2019 12:00:00 AM,Team Financial Management Systems,New York,Outsourcing,Spend Amount $,23550,539.907972370
9/1/2019 12:00:00 AM,Team Financial Management Systems,New York,Wages,Spend Amount $,23551,232.432475753
9/1/2019 12:00:00 AM,United States (USIT),New York,Administration,Spend Amount $,23552,473.446108363
9/1/2019 12:00:00 AM,United States (USIT),New York,Buy- Products,Spend Amount $,23553,349.428715866
9/1/2019 12:00:00 AM,United States (USIT),New York,Consulting,Spend Amount $,23554,160.889071030
9/1/2019 12:00:00 AM,United States (USIT),New York,Electricity,Spend Amount $,23555,129.499321329
9/1/2019 12:00:00 AM,United States (USIT),New York,Gas,Spend Amount $,23556,474.085048025
9/1/2019 12:00:00 AM,United States (USIT),New York,Licenses,Spend Amount $,23557,787.498443098
9/1/2019 12:00:00 AM,United States (USIT),New York,Marketing,Spend Amount $,23558,185.245773818
9/1/2019 12:00:00 AM,United States (USIT),New York,People Expenses,Spend Amount $,23559,85.738235458
9/1/2019 12:00:00 AM,United States (USIT),New York,Raw Material,Spend Amount $,23560,212.933857643
9/1/2019 12:00:00 AM,United States (USIT),New York,Wages,Spend Amount $,23561,88.369907407
9/1/2019 12:00:00 AM,ValiCert,New York,Administration,Spend Amount $,23562,89.035
9/1/2019 12:00:00 AM,Watcom International,Texas,Administration,Spend Amount $,23563,242.595
9/1/2019 12:00:00 AM,Watcom International,Texas,Gas,Spend Amount $,23564,130.940852843
9/1/2019 12:00:00 AM,Watcom International,Texas,Wages,Spend Amount $,23565,212.150096961
9/1/2019 12:00:00 AM,Zero Assumption Recovery,New York,Buy- Products,Spend Amount $,23566,13131.971822864
9/1/2019 12:00:00 AM,Zero Assumption Recovery,New York,Electricity,Spend Amount $,23567,6166.492090755
9/1/2019 12:00:00 AM,Zero Assumption Recovery,New York,Gas,Spend Amount $,23568,1184.415434623
9/1/2019 12:00:00 AM,Zero Assumption Recovery,New York,Licenses,Spend Amount $,23569,8920.284876404
9/1/2019 12:00:00 AM,Zero Assumption Recovery,New York,Marketing,Spend Amount $,23570,2902.501842394
9/1/2019 12:00:00 AM,Zero Assumption Recovery,New York,People Expenses,Spend Amount $,23571,5085.840937318
9/1/2019 12:00:00 AM,Zero Assumption Recovery,New York,Wages,Spend Amount $,23572,7045.583687321
9/2/2019 12:00:00 AM,C & C Design,Alabama,People Expenses,Spend Amount $,23573,40.871334451
9/2/2019 12:00:00 AM,David Spencer Ltd.,Kansas,Buy- Products,Spend Amount $,23574,13769.804822876
9/2/2019 12:00:00 AM,David Spencer Ltd.,Kansas,Cars,Spend Amount $,23575,39.392861471
9/2/2019 12:00:00 AM,David Spencer Ltd.,Kansas,Consulting,Spend Amount $,23576,74.680964840
9/2/2019 12:00:00 AM,David Spencer Ltd.,Kansas,Gas,Spend Amount $,23577,983.269484889
9/2/2019 12:00:00 AM,David Spencer Ltd.,Kansas,Licenses,Spend Amount $,23578,12063.329165106
9/2/2019 12:00:00 AM,David Spencer Ltd.,Kansas,Marketing,Spend Amount $,23579,1963.559468256
9/2/2019 12:00:00 AM,David Spencer Ltd.,Kansas,People Expenses,Spend Amount $,23580,5734.521974409
9/2/2019 12:00:00 AM,David Spencer Ltd.,Kansas,Raw Material,Spend Amount $,23581,3530.113366958
9/2/2019 12:00:00 AM,David Spencer Ltd.,Kansas,Travel,Spend Amount $,23582,850.306176385
9/2/2019 12:00:00 AM,David Spencer Ltd.,Kansas,Wages,Spend Amount $,23583,3068.249494531
9/2/2019 12:00:00 AM,DCP Research,Kansas,Licenses,Spend Amount $,23584,60.789301986
9/2/2019 12:00:00 AM,EDP,Texas,Wages,Spend Amount $,23585,1554.575795182
9/2/2019 12:00:00 AM,Harvard Trust Company,Kansas,Buy- Products,Spend Amount $,23586,67663.897937790
9/2/2019 12:00:00 AM,MATRIX,Minnesota,Buy- Products,Spend Amount $,23587,3060.256673405
9/2/2019 12:00:00 AM,MATRIX,Minnesota,Gas,Spend Amount $,23588,1626.626352163
9/2/2019 12:00:00 AM,MATRIX,Minnesota,Marketing,Spend Amount $,23589,716.994899405
9/2/2019 12:00:00 AM,MATRIX,Minnesota,Wages,Spend Amount $,23590,1226.371426080
9/2/2019 12:00:00 AM,Onestar,Texas,Licenses,Spend Amount $,23591,2481.269226961
9/2/2019 12:00:00 AM,Ready-to-Run,Minnesota,Cars,Spend Amount $,23592,3.37
9/2/2019 12:00:00 AM,Ready-to-Run,Minnesota,Consulting,Spend Amount $,23593,99.107873469
9/2/2019 12:00:00 AM,Ready-to-Run,Minnesota,Gas,Spend Amount $,23594,14.991465717
9/2/2019 12:00:00 AM,Road Warrior International,New York,Buy- Products,Spend Amount $,23595,57.289472100
9/2/2019 12:00:00 AM,Screen Saver.com,Nevada,Buy- Products,Spend Amount $,23596,110638.845045175
9/2/2019 12:00:00 AM,Southern Company,Texas,Wages,Spend Amount $,23597,3303.476227002
9/2/2019 12:00:00 AM,Tampere,Texas,Buy- Products,Spend Amount $,23598,568.003980171
9/2/2019 12:00:00 AM,Tampere,Texas,Cars,Spend Amount $,23599,217.328614190
9/2/2019 12:00:00 AM,Tampere,Texas,Gas,Spend Amount $,23600,211.237349742
9/2/2019 12:00:00 AM,Tampere,Texas,Licenses,Spend Amount $,23601,896.229435123
9/2/2019 12:00:00 AM,Tampere,Texas,Marketing,Spend Amount $,23602,68.118348289
9/2/2019 12:00:00 AM,Tampere,Texas,People Expenses,Spend Amount $,23603,253.584881365
9/2/2019 12:00:00 AM,Tampere,Texas,Raw Material,Spend Amount $,23604,598.642663176
9/2/2019 12:00:00 AM,Tampere,Texas,Wages,Spend Amount $,23605,308.170186398
9/2/2019 12:00:00 AM,Team ASA,New York,Cars,Spend Amount $,23606,207.825111007
9/2/2019 12:00:00 AM,Team ASA,New York,Gas,Spend Amount $,23607,721.370181132
9/2/2019 12:00:00 AM,Team ASA,New York,Licenses,Spend Amount $,23608,36.681075501
9/2/2019 12:00:00 AM,Team ASA,New York,People Expenses,Spend Amount $,23609,94.574342058
9/2/2019 12:00:00 AM,Team Financial Management Systems,New York,Gas,Spend Amount $,23610,101.198476248
9/2/2019 12:00:00 AM,Trend Line Corporation,New York,Wages,Spend Amount $,23611,873.042827933
9/2/2019 12:00:00 AM,United States (USIT),New York,Cars,Spend Amount $,23612,529.600933348
9/2/2019 12:00:00 AM,United States (USIT),New York,Travel,Spend Amount $,23613,14.818877551
9/2/2019 12:00:00 AM,United States (USIT),New York,Wages,Spend Amount $,23614,64.370602184
9/2/2019 12:00:00 AM,Watcom International,Texas,Administration,Spend Amount $,23615,79.7175
9/2/2019 12:00:00 AM,Watcom International,Texas,Cars,Spend Amount $,23616,432.456858333
9/2/2019 12:00:00 AM,Watcom International,Texas,Licenses,Spend Amount $,23617,802.002647015
9/2/2019 12:00:00 AM,Watcom International,Texas,Wages,Spend Amount $,23618,157.141872705
9/6/2019 12:00:00 AM,A2Z Solutions,Alabama,Administration,Spend Amount $,23619,9208.487597841
9/6/2019 12:00:00 AM,A2Z Solutions,Alabama,Buy- Products,Spend Amount $,23620,37572.033984361
9/6/2019 12:00:00 AM,A2Z Solutions,Alabama,Consulting,Spend Amount $,23621,2190.201918721
9/6/2019 12:00:00 AM,A2Z Solutions,Alabama,Marketing,Spend Amount $,23622,2980.770818413
9/6/2019 12:00:00 AM,A2Z Solutions,Alabama,People Expenses,Spend Amount $,23623,6497.166282895
9/6/2019 12:00:00 AM,A2Z Solutions,Alabama,Raw Material,Spend Amount $,23624,13714.084327876
9/6/2019 12:00:00 AM,A2Z Solutions,Alabama,Wages,Spend Amount $,23625,27484.188290829
9/6/2019 12:00:00 AM,DCP Research,Kansas,Buy- Products,Spend Amount $,23626,150.730311408
9/6/2019 12:00:00 AM,DCP Research,Kansas,Cars,Spend Amount $,23627,921.989339629
9/6/2019 12:00:00 AM,DCP Research,Kansas,Electricity,Spend Amount $,23628,206.948616993
9/6/2019 12:00:00 AM,DCP Research,Kansas,Gas,Spend Amount $,23629,462.784958149
9/6/2019 12:00:00 AM,DCP Research,Kansas,Licenses,Spend Amount $,23630,64.738592101
9/6/2019 12:00:00 AM,DCP Research,Kansas,Marketing,Spend Amount $,23631,27.201111153
9/6/2019 12:00:00 AM,DCP Research,Kansas,Raw Material,Spend Amount $,23632,613.980731494
9/6/2019 12:00:00 AM,DCP Research,Kansas,Wages,Spend Amount $,23633,444.059587659
9/6/2019 12:00:00 AM,Healtheon,Kansas,Consulting,Spend Amount $,23634,694.531469072
9/6/2019 12:00:00 AM,Kool-Seal,New York,Buy- Products,Spend Amount $,23635,13970.715630885
9/6/2019 12:00:00 AM,Pacific Voice,New York,Gas,Spend Amount $,23636,8125.782521951
9/6/2019 12:00:00 AM,Pacific Voice,New York,Licenses,Spend Amount $,23637,5456.259790222
9/6/2019 12:00:00 AM,Pacific Voice,New York,Marketing,Spend Amount $,23638,8796.605985817
9/6/2019 12:00:00 AM,Pacific Voice,New York,Raw Material,Spend Amount $,23639,9351.013896829
9/6/2019 12:00:00 AM,Pacific Voice,New York,Wages,Spend Amount $,23640,14979.328358395
9/6/2019 12:00:00 AM,Ready-to-Run,Minnesota,Marketing,Spend Amount $,23641,359.853179481
9/6/2019 12:00:00 AM,Ready-to-Run,Minnesota,Raw Material,Spend Amount $,23642,233.032504530
9/6/2019 12:00:00 AM,Robust Code,New York,Raw Material,Spend Amount $,23643,907.620127022
9/6/2019 12:00:00 AM,Screen Saver.com,Nevada,Electricity,Spend Amount $,23644,31776.659791632
9/6/2019 12:00:00 AM,Tandy Corporation,Texas,Buy- Products,Spend Amount $,23645,564.284558820
9/6/2019 12:00:00 AM,Tandy Corporation,Texas,Gas,Spend Amount $,23646,2848.389988448
9/6/2019 12:00:00 AM,Tandy Corporation,Texas,Licenses,Spend Amount $,23647,1376.775416408
9/6/2019 12:00:00 AM,Tandy Corporation,Texas,People Expenses,Spend Amount $,23648,1352.234090391
9/6/2019 12:00:00 AM,United States (USIT),New York,Marketing,Spend Amount $,23649,202.714615571
9/6/2019 12:00:00 AM,Valley Solutions,New York,Consulting,Spend Amount $,23650,690.462155388
9/6/2019 12:00:00 AM,Watcom International,Texas,Cars,Spend Amount $,23651,1.4625
9/6/2019 12:00:00 AM,Watcom International,Texas,Licenses,Spend Amount $,23652,127.466125
9/6/2019 12:00:00 AM,Watcom International,Texas,Marketing,Spend Amount $,23653,459.932237798
9/6/2019 12:00:00 AM,Watcom International,Texas,Raw Material,Spend Amount $,23654,496.500555257
9/6/2019 12:00:00 AM,Watcom International,Texas,Wages,Spend Amount $,23655,58.528137429
